Id,SalePrice
2129,103822.0703125
2130,138541.78125
2131,150724.515625
2132,109627.3671875
2133,125570.84375
2134,120751.75
2135,98172.3515625
2136,65439.48828125
2137,115621.5078125
2138,138422.46875
2139,153810.671875
2140,143325.203125
2141,144899.015625
2142,129468.4609375
2143,142065.078125
2144,123010.5390625
2145,135846.640625
2146,164975.203125
2147,135897.609375
2148,117856.421875
2149,142856.578125
2150,218494.125
2151,124039.6328125
2152,185132.515625
2153,159863.21875
2154,114115.2265625
2155,136494.796875
2156,233974.421875
2157,227456.921875
2158,234982.484375
2159,216375.296875
2160,172337.21875
2161,241289.765625
2162,459236.875
2163,349686.09375
2164,258772.203125
2165,188145.1875
2166,148266.4375
2167,221159.640625
2168,204265.328125
2169,187584.84375
2170,222763.515625
2171,144315.75
2172,129995.078125
2173,151683.15625
2174,240301.546875
2175,315920.59375
2176,322197.09375
2177,247630.53125
2178,210658.71875
2179,140981.171875
2180,201766.5625
2181,193251.78125
2182,222930.203125
2183,191753.140625
2184,133951.734375
2185,126080.578125
2186,148299.390625
2187,149165.34375
2188,160410.984375
2189,225662.765625
2190,91134.125
2191,94105.75
2192,101515.6171875
2193,104921.3203125
2194,102665.2578125
2195,116935.109375
2196,106561.625
2197,118265.765625
2198,160587.703125
2199,170121.734375
2200,143609.671875
2201,138706.484375
2202,212211.765625
2203,164549.296875
2204,195985.546875
2205,106343.890625
2206,145322.046875
2207,205589.125
2208,253757.078125
2209,216598.59375
2210,130866.0234375
2211,118411.2890625
2212,107513.9921875
2213,110249.40625
2214,125728.8671875
2215,103706.5390625
2216,132932.65625
2217,81906.59375
2218,69517.484375
2219,65759.40625
2220,71010.046875
2221,320427.25
2222,232748.03125
2223,268341.15625
2224,211629.015625
2225,114621.578125
2226,173799.4375
2227,193323.703125
2228,275566.0
2229,236770.84375
2230,148829.53125
2231,211111.90625
2232,176712.8125
2233,178126.46875
2234,260054.875
2235,214069.84375
2236,271930.5
2237,380004.96875
2238,208777.84375
2239,117322.0703125
2240,158598.671875
2241,156230.015625
2242,128569.1640625
2243,122263.3203125
2244,108116.7890625
2245,104201.9453125
2246,150522.03125
2247,103597.609375
2248,128417.5546875
2249,128166.75
2250,133152.421875
2251,112011.1328125
2252,173906.5625
2253,155019.5
2254,174254.5
2255,186076.25
2256,184639.578125
2257,198073.0625
2258,171167.046875
2259,176086.171875
2260,157067.21875
2261,191883.59375
2262,219856.4375
2263,345260.9375
2264,426070.5625
2265,174646.21875
2266,294726.1875
2267,399532.09375
2268,374032.71875
2269,153324.671875
2270,184710.859375
2271,220928.078125
2272,196694.34375
2273,164884.15625
2274,169534.03125
2275,162610.21875
2276,187177.421875
2277,185140.765625
2278,154442.40625
2279,132475.5
2280,129378.7578125
2281,165487.546875
2282,183322.125
2283,100523.984375
2284,111441.015625
2285,154818.78125
2286,129520.0625
2287,353659.5
2288,271583.84375
2289,376773.8125
2290,429005.4375
2291,315338.0
2292,383146.96875
2293,476036.125
2294,455765.28125
2295,450031.15625
2296,281220.0
2297,302867.34375
2298,311312.25
2299,412538.71875
2300,335205.84375
2301,267237.21875
2302,238486.078125
2303,242712.21875
2304,229676.8125
2305,185277.515625
2306,178685.0
2307,183891.453125
2308,215025.09375
2309,286604.34375
2310,210430.75
2311,199517.984375
2312,184410.359375
2313,172694.859375
2314,173921.09375
2315,177918.40625
2316,193559.6875
2317,183311.390625
2318,182102.109375
2319,177378.625
2320,199165.8125
2321,263026.1875
2322,173747.3125
2323,179328.234375
2324,170586.375
2325,209580.40625
2326,165509.28125
2327,214239.828125
2328,223653.421875
2329,187597.640625
2330,175298.078125
2331,355598.90625
2332,451493.28125
2333,316083.0
2334,262759.46875
2335,264964.6875
2336,341174.6875
2337,216152.453125
2338,294451.46875
2339,194826.90625
2340,396031.90625
2341,217609.3125
2342,234639.15625
2343,224461.703125
2344,223792.5
2345,230581.359375
2346,231095.171875
2347,212475.046875
2348,238252.109375
2349,174486.78125
2350,276281.40625
2351,259018.90625
2352,251068.953125
2353,222783.90625
2354,140895.75
2355,157748.125
2356,155641.375
2357,196750.9375
2358,198291.890625
2359,122079.7890625
2360,120116.875
2361,140676.625
2362,274571.25
2363,138418.96875
2364,156864.4375
2365,223488.671875
2366,197000.078125
2367,228681.421875
2368,216948.0625
2369,219386.734375
2370,172449.359375
2371,172768.828125
2372,205182.8125
2373,287262.03125
2374,324524.5625
2375,258362.734375
2376,289450.5
2377,396567.0625
2378,135553.09375
2379,195524.328125
2380,138552.984375
2381,155603.9375
2382,194609.828125
2383,201875.765625
2384,247348.71875
2385,154110.9375
2386,136717.15625
2387,138650.4375
2388,112454.0625
2389,128751.21875
2390,142387.296875
2391,139351.078125
2392,120256.1015625
2393,166923.53125
2394,145355.828125
2395,198453.3125
2396,135359.140625
2397,211607.375
2398,120621.2109375
2399,63652.85546875
2400,56499.95703125
2401,111780.1796875
2402,137150.53125
2403,129994.671875
2404,145280.703125
2405,153263.8125
2406,144053.8125
2407,132630.21875
2408,139983.171875
2409,124839.6875
2410,174985.5625
2411,123937.46875
2412,156777.625
2413,133712.8125
2414,147514.3125
2415,130708.515625
2416,129357.9296875
2417,136865.53125
2418,131392.640625
2419,117430.546875
2420,125884.46875
2421,144952.390625
2422,118442.9453125
2423,129198.171875
2424,158243.265625
2425,215289.65625
2426,125872.53125
2427,140579.0625
2428,172683.296875
2429,118570.6484375
2430,127398.703125
2431,116156.2734375
2432,148169.8125
2433,149931.921875
2434,143457.53125
2435,149266.1875
2436,103791.390625
2437,110218.15625
2438,126667.7890625
2439,107302.015625
2440,124190.8359375
2441,104904.5859375
2442,100902.9140625
2443,115575.4453125
2444,125642.734375
2445,76409.7265625
2446,120890.3828125
2447,185345.53125
2448,137145.03125
2449,103916.3046875
2450,150778.390625
2451,126955.1171875
2452,206002.015625
2453,99848.4140625
2454,125571.625
2455,117962.5859375
2456,132582.6875
2457,120160.7734375
2458,109470.7578125
2459,101540.9921875
2460,140872.65625
2461,113186.828125
2462,133721.6875
2463,120441.828125
2464,160730.5625
2465,134703.359375
2466,106793.25
2467,136436.34375
2468,73472.328125
2469,75163.328125
2470,178659.953125
2471,214339.984375
2472,160736.71875
2473,119342.34375
2474,82759.125
2475,224294.296875
2476,114920.8671875
2477,130689.1875
2478,153816.203125
2479,118076.5078125
2480,143847.0625
2481,121686.265625
2482,128067.7421875
2483,118080.8828125
2484,118792.734375
2485,127741.234375
2486,161578.40625
2487,177563.0
2488,155150.125
2489,150553.828125
2490,150987.625
2491,91020.40625
2492,172667.484375
2493,149237.5625
2494,169723.609375
2495,77953.2265625
2496,228860.109375
2497,151969.1875
2498,114484.296875
2499,104372.53125
2500,123936.7734375
2501,140138.625
2502,153176.1875
2503,98997.171875
2504,183446.1875
2505,220290.515625
2506,256901.625
2507,294376.59375
2508,257518.984375
2509,217028.21875
2510,223095.703125
2511,178195.84375
2512,211519.125
2513,212935.78125
2514,251576.125
2515,151165.96875
2516,168994.078125
2517,143898.4375
2518,154791.46875
2519,231598.359375
2520,209123.609375
2521,186511.1875
2522,221724.4375
2523,129375.4375
2524,137416.4375
2525,139345.625
2526,136666.140625
2527,110268.6953125
2528,126871.2421875
2529,129415.3671875
2530,124237.4296875
2531,242347.9375
2532,225312.5625
2533,195424.078125
2534,226962.890625
2535,322554.3125
2536,241091.9375
2537,238040.859375
2538,180482.53125
2539,183388.734375
2540,175278.515625
2541,179221.234375
2542,161110.96875
2543,133478.78125
2544,131642.875
2545,123384.4140625
2546,127660.859375
2547,142932.0625
2548,145881.859375
2549,162411.65625
2550,223740.015625
2551,142511.625
2552,127765.2109375
2553,81035.8046875
2554,116399.4609375
2555,117050.5703125
2556,112810.1640625
2557,119436.1484375
2558,158769.015625
2559,139080.296875
2560,139236.796875
2561,146422.703125
2562,136739.15625
2563,146917.25
2564,187723.34375
2565,127910.171875
2566,160583.53125
2567,125748.1796875
2568,210922.171875
2569,208563.109375
2570,128555.59375
2571,178413.15625
2572,180461.984375
2573,218437.90625
2574,238790.0625
2575,131175.953125
2576,127313.46875
2577,150678.84375
2578,87015.8203125
2579,73931.703125
2580,119151.515625
2581,116159.828125
2582,110398.5390625
2583,281186.5625
2584,159861.71875
2585,183811.375
2586,213449.765625
2587,198641.984375
2588,156436.21875
2589,147084.15625
2590,212376.359375
2591,226334.734375
2592,212063.328125
2593,242361.0
2594,179074.265625
2595,204876.953125
2596,338707.125
2597,180516.046875
2598,280504.0625
2599,311815.28125
2600,163654.71875
2601,136460.21875
2602,84397.171875
2603,100326.3125
2604,89119.953125
2605,77709.03125
2606,140266.734375
2607,176657.09375
2608,200327.0
2609,165425.09375
2610,116397.4296875
2611,130399.6015625
2612,148112.6875
2613,134261.984375
2614,129626.3515625
2615,150914.765625
2616,140651.609375
2617,180310.328125
2618,186373.328125
2619,209528.859375
2620,185685.03125
2621,175178.828125
2622,181558.0625
2623,254605.53125
2624,279443.90625
2625,288952.75
2626,166563.53125
2627,177430.96875
2628,459444.21875
2629,576952.8125
2630,384345.875
2631,456654.40625
2632,467434.5625
2633,309579.375
2634,381734.46875
2635,150428.984375
2636,185652.6875
2637,172918.890625
2638,245101.703125
2639,188564.9375
2640,150946.203125
2641,106305.3515625
2642,194103.671875
2643,112648.2421875
2644,120403.75
2645,102018.2421875
2646,95738.6171875
2647,101261.6875
2648,138563.1875
2649,147651.796875
2650,149438.5625
2651,144689.171875
2652,427308.34375
2653,243933.8125
2654,248020.578125
2655,374494.9375
2656,303379.34375
2657,341390.0625
2658,285335.90625
2659,326019.1875
2660,336557.5625
2661,360212.71875
2662,364206.0
2663,272797.90625
2664,275405.6875
2665,335419.875
2666,298000.96875
2667,160902.765625
2668,183052.328125
2669,177168.6875
2670,289673.625
2671,183267.34375
2672,182551.09375
2673,212653.828125
2674,203357.75
2675,171710.609375
2676,183946.34375
2677,190286.3125
2678,249754.5
2679,288353.75
2680,273523.96875
2681,462459.75
2682,367830.75
2683,548358.8125
2684,316928.71875
2685,363495.03125
2686,249688.125
2687,340833.4375
2688,224887.921875
2689,224447.234375
2690,441712.875
2691,188416.640625
2692,137099.546875
2693,198211.125
2694,139978.328125
2695,187292.59375
2696,180763.640625
2697,187630.921875
2698,195694.703125
2699,182589.5625
2700,160291.421875
2701,155970.765625
2702,112016.4140625
2703,127278.4921875
2704,143034.28125
2705,126225.7578125
2706,120851.9296875
2707,124553.4296875
2708,140064.859375
2709,119591.1484375
2710,128806.59375
2711,268060.9375
2712,399379.8125
2713,170790.03125
2714,154776.453125
2715,172046.734375
2716,149414.296875
2717,185621.3125
2718,228431.125
2719,151610.328125
2720,170473.40625
2721,132746.078125
2722,149239.515625
2723,141521.890625
2724,131150.671875
2725,135843.140625
2726,144598.125
2727,178884.59375
2728,167317.5625
2729,148676.078125
2730,146196.4375
2731,125381.6640625
2732,125970.625
2733,161911.921875
2734,139194.421875
2735,131525.078125
2736,135739.640625
2737,127042.9921875
2738,132622.84375
2739,158440.828125
2740,138845.8125
2741,146809.625
2742,149674.734375
2743,146985.328125
2744,147584.296875
2745,139248.84375
2746,139871.78125
2747,161866.953125
2748,121529.609375
2749,127412.5390625
2750,139351.671875
2751,129012.71875
2752,189281.8125
2753,144919.0
2754,205648.421875
2755,128004.1953125
2756,99190.140625
2757,65730.359375
2758,89923.4296875
2759,158026.171875
2760,127080.5390625
2761,139163.9375
2762,136926.296875
2763,185467.65625
2764,152303.03125
2765,278277.15625
2766,139324.015625
2767,86113.6015625
2768,127025.3046875
2769,132341.15625
2770,155502.34375
2771,118516.9140625
2772,120646.8984375
2773,139463.28125
2774,134695.640625
2775,119238.1015625
2776,144008.34375
2777,149984.390625
2778,113634.5546875
2779,122582.96875
2780,97179.078125
2781,97907.9453125
2782,88302.0234375
2783,97792.84375
2784,125359.5390625
2785,133895.390625
2786,77499.9453125
2787,119938.3515625
2788,76248.4375
2789,206605.375
2790,87405.1640625
2791,113129.984375
2792,53952.0546875
2793,179397.546875
2794,99557.4609375
2795,114035.7890625
2796,99783.921875
2797,190660.140625
2798,113398.59375
2799,110389.875
2800,68943.5234375
2801,114074.734375
2802,137267.765625
2803,172451.703125
2804,140584.109375
2805,100321.8828125
2806,77038.8125
2807,162331.734375
2808,145412.625
2809,132391.078125
2810,133035.953125
2811,161092.0625
2812,144589.703125
2813,143231.59375
2814,143510.421875
2815,92114.25
2816,238540.609375
2817,142019.0
2818,129298.15625
2819,161692.21875
2820,132713.640625
2821,94898.234375
2822,187399.875
2823,264043.28125
2824,176834.25
2825,152291.875
2826,134926.421875
2827,140733.859375
2828,204697.421875
2829,190552.734375
2830,233662.0
2831,179047.359375
2832,243502.84375
2833,309383.3125
2834,213750.5625
2835,213937.359375
2836,184942.625
2837,158261.78125
2838,147275.296875
2839,179157.671875
2840,206740.890625
2841,200419.15625
2842,219189.90625
2843,155251.21875
2844,150411.078125
2845,123374.0703125
2846,207746.984375
2847,198974.34375
2848,222534.4375
2849,206452.875
2850,281801.40625
2851,243035.21875
2852,239795.53125
2853,233159.03125
2854,140807.765625
2855,206663.5
2856,203273.0
2857,184240.359375
2858,206625.28125
2859,130332.0859375
2860,130082.7109375
2861,132267.078125
2862,194672.625
2863,129213.6328125
2864,260043.359375
2865,145711.53125
2866,139965.71875
2867,93801.5
2868,105112.34375
2869,110656.2109375
2870,139601.171875
2871,96211.5234375
2872,49264.234375
2873,104734.5
2874,138923.6875
2875,111900.2421875
2876,165285.5625
2877,134046.53125
2878,176461.953125
2879,133971.828125
2880,100197.4375
2881,145679.3125
2882,160610.328125
2883,181876.359375
2884,202695.59375
2885,202788.90625
2886,214162.21875
2887,103683.703125
2888,131505.234375
2889,51934.60546875
2890,86050.09375
2891,137032.265625
2892,37374.86328125
2893,97919.1484375
2894,54188.2109375
2895,335953.625
2896,285658.5625
2897,208240.25
2898,144454.84375
2899,225918.046875
2900,151958.390625
2901,225462.265625
2902,188789.390625
2903,354174.0625
2904,370085.25
2905,95581.8046875
2906,201533.640625
2907,107824.7421875
2908,133816.015625
2909,140999.703125
2910,84636.15625
2911,83339.6328125
2912,138841.53125
2913,89695.390625
2914,80646.71875
2915,82929.6875
2916,86876.953125
2917,152605.171875
2918,121546.90625
2919,224950.21875
